TARGET_FID,ORIG_SEQ,len_km,StartXUTM,EndXUTM,StartYUTM,EndYUTM,MidXUTM,MidYUTM,POPULATION,SPAWNMILES,NTOSORDER,STRATA,ACRES,HECTARES,TYPE,Shape_Leng,Shape_Length
7880,7880,0.999890578,433139.2972,433394.5249,4889865.72,4889095.396,433158.7323,4889520.014,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.890558
7881,7879,0.999891407,432787.7496,433139.2972,4890447.934,4889865.72,432714.1893,4890243.527,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8914041
7882,7882,0.770030428,433021.994,433679.9302,4891253.032,4891384.049,433350.0625,4891294.144,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,770.0304016
7883,7883,0.981532381,433679.9302,434493.5158,4891384.049,4891770.517,434161.7367,4891450.955,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,981.5323563
7884,7884,0.018357485,423767.0041,423772.1063,4891037.748,4891021.172,423767.2046,4891028.972,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,18.35750295
7885,7887,0.081586062,424020.3749,424039.4806,4889426.978,4889350.726,424020.9279,4889386.579,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,81.5861076
7886,7886,0.999906349,424361.5492,424020.3749,4890285.044,4889426.978,424252.3531,4889797.774,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.9063312
7887,7885,0.999906926,423772.1063,424361.5492,4891021.172,4890285.044,424063.4272,4890651.655,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.9068838
7888,7888,0.301002365,423767.0041,423919.8378,4891037.748,4891291.239,423847.3532,4891161.602,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,301.0023566
7889,7889,0.617320802,422422.3735,421944.3882,4891008.777,4890681.23,422187.8268,4890841.168,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,617.3207354
7890,7892,0.501342787,420157.7898,419731.5916,4890815,4890888.833,419968.2923,4890903.595,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,501.3428587
7891,7891,0.999913586,421015.1353,420157.7898,4890700.226,4890815,420627.0338,4890646.313,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,999.9135538
7892,7890,0.999911898,421944.3882,421015.1353,4890681.23,4890700.226,421466.0564,4890761.226,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,999.9119527
7893,7893,0.498576236,416028.5453,415576.756,4890827.356,4890901.652,415797.9942,4890866.35,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,498.5761513
7894,7894,0.410504628,415576.756,415276.2918,4890901.652,4891153.363,415395.3582,4891003.858,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,410.5047095
7895,7895,0.589390297,443996.2783,444456.3216,4891907.662,4892140.377,444226.4187,4892048.237,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,589.390277
7896,7896,0.767623266,444456.3216,445081.9268,4892140.377,4892199.244,444779.0602,4892249.998,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,767.6233925
7897,7897,0.232250806,443996.2783,443916.1604,4891907.662,4892103.625,443943.0654,4892005.15,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,232.2508177
7898,7900,0.015552359,443415.285,443414.7014,4892970.568,4892986.109,443414.9932,4892978.339,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,15.55235361
7899,7899,0.999876151,443209.0169,443415.285,4892556.889,4892970.568,443221.9633,4892804.108,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8761974
7900,7898,0.999875556,443916.1604,443209.0169,4892103.625,4892556.889,443553.6036,4892389.976,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.875546
7901,7901,0.984320278,446096.3648,445269.9249,4892010.391,4892043.208,445685.9463,4891905.202,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,984.3202946
7902,7902,0.290910827,445269.9249,445081.9268,4892043.208,4892199.244,445164.7334,4892138.762,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,290.9108198
7903,7903,0.708999772,414854.6528,414173.4224,4891084.87,4891095.877,414513.1825,4891095.253,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,708.999731
7904,7906,0.806684801,412856.0779,412194.2562,4891279.733,4891459.875,412562.5719,4891476.879,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,806.6848277
7905,7905,0.999928935,413429.0031,412856.0779,4891347.962,4891279.733,413104.9182,4891239.32,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,999.929006
7906,7904,0.999927654,414173.4224,413429.0031,4891095.877,4891347.962,413793.2267,4891109.693,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,999.9277472
7907,7907,0.193244289,415276.2918,415093.1193,4891153.363,4891200.653,415187.0244,4891184.602,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,193.244274
7908,7908,0.282586145,415093.1193,414854.6528,4891200.653,4891084.87,414970.2717,4891170.103,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,282.5860594
7909,7909,0.341847589,415276.2918,415484.8529,4891153.363,4891419.368,415391.0061,4891279.735,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,341.8476615
7910,7910,0.37547741,434493.5158,434669.485,4891770.517,4891455.125,434618.0994,4891627.727,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,375.4773694
7911,7911,0.126845013,434669.485,434721.8807,4891455.125,4891339.632,434695.0741,4891397.11,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,126.8450421
7912,7912,0.873043734,434493.5158,434970.5118,4891770.517,4892438.563,434729.9341,4892106.924,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,873.0437306
7913,7913,0.50842603,434970.5118,435083.7263,4892438.563,4892918.512,435074.2028,4892671.264,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,508.4260668
7914,7914,0.491454955,445081.9268,445330.265,4892199.244,4892505.093,445209.6777,4892344.803,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,491.4549575
7915,7915,0.068940714,445330.265,445348.6406,4892505.093,4892562.766,445346.751,4892528.477,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,68.94065685
7916,7916,0.93095004,432616.058,432814.2167,4891948.548,4891385.63,432552.3,4891728.926,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,930.9500982
7917,7917,0.643706742,432814.2167,433021.994,4891385.63,4891253.032,432900.6876,4891455.437,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,643.706685
7918,7918,0.356184761,432616.058,432949.7455,4891948.548,4892054.756,432783.5035,4891999.713,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,356.1847611
7919,7921,0.64372174,433790.1193,433773.3398,4893740.131,4894345.569,433738.67,4894036.545,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,643.7217324
7920,7920,0.999890657,433517.0635,433790.1193,4892798.811,4893740.131,433709.1325,4893264.54,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.890655
7921,7919,0.999891161,432949.7455,433517.0635,4892054.756,4892798.811,433328.2277,4892352.417,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8911754
7922,7922,0.356179969,416682.1266,416375.0233,4891494.354,4891325.452,416536.5852,4891391.286,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,356.1799495
7923,7923,0.681979784,416375.0233,416028.5453,4891325.452,4890827.356,416090.3478,4891081.99,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,681.9798787
7924,7924,0.317943689,414869.9866,414855.1343,4891472.369,4891161.333,414838.6074,4891316.42,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,317.9437816
7925,7925,0.076599021,414855.1343,414854.6528,4891161.333,4891084.87,414855.9528,4891123.114,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,76.59898313
7926,7926,0.760397284,423732.9252,423767.0041,4891742.56,4891037.748,423637.1916,4891396.047,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,760.397326
7927,7927,0.162904246,460838.9748,460697.7301,4892913.779,4892931.189,460768.4886,4892932.191,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,162.9042622
7928,7929,0.425915174,459805.417,459404.561,4893100.011,4893172.158,459608.8424,4893148.838,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,425.9151336
7929,7928,0.999855935,460697.7301,459805.417,4892931.189,4893100.011,460259.2227,4892940.941,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8560157
7930,7930,0.573943535,456176.5608,455982.7736,4892779.158,4893112.237,456141.6263,4892970.793,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,573.9436239
7931,7935,0.781531398,456945.3839,457436.561,4894029.752,4894036.159,457212.8093,4893938.634,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,781.5313549
7932,7934,0.999859862,456255.046,456945.3839,4894074.768,4894029.752,456567.0274,4894130.125,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8600013
7933,7933,0.999860504,455778.351,456255.046,4894015.161,4894074.768,456026.7894,4894087.854,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8605318
7934,7932,0.999860983,455540.7893,455778.351,4893574.757,4894015.161,455630.1041,4893816.686,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.860871
7935,7931,0.999860676,455982.7736,455540.7893,4893112.237,4893574.757,455753.3265,4893379.095,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8607662
7936,7936,0.218328762,453410.5606,453241.1231,4892701.159,4892699.735,453333.6489,4892758.616,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,218.328699
7937,7937,0.292531551,453241.1231,453041.083,4892699.735,4892526.68,453160.0148,4892588.612,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,292.5315727
7938,7938,0.707331824,453410.5606,453041.7036,4892701.159,4893193.288,453242.8427,4892989.839,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,707.3318787
7939,7939,0.474958556,453041.7036,452633.5607,4893193.288,4893271.159,452837.7199,4893217.267,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,474.9584927
7940,7940,0.5249406,412194.2562,412345.9375,4891459.875,4891897.486,412178.3463,4891680.294,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,524.9406539
7941,7941,0.55217063,412345.9375,412776.3959,4891897.486,4892099.875,412512.6894,4892106.471,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,552.170604
7942,7942,0.447760177,412194.2562,411895.8287,4891459.875,4891467.375,412038.4292,4891415.084,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,447.76034
7943,7944,0.725138625,411063.5311,410754.8654,4891628.156,4892083.481,410910.0082,4891870.025,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,725.1385554
7944,7943,0.999932571,411895.8287,411063.5311,4891467.375,4891628.156,411439.3031,4891466.389,Big (near Siuslaw),13.3,37,Mid-Coast,10126.78938,4098.182657,Dependent,109173.2526,999.9324877
7945,7945,0.274785306,429141.0823,429299.9556,4892052.638,4892012.255,429238.2295,4892064.63,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,274.7854222
7946,7947,0.497777513,429601.1437,429947.2623,4891238.88,4890929.102,429779.6231,4891096.825,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,497.7774798
7947,7946,0.999897579,429299.9556,429601.1437,4892012.255,4891238.88,429323.2091,4891605.628,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8974868
7948,7948,0.502120123,429141.0823,428697.0847,4892052.638,4892070.262,428918.135,4892048.768,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,502.1200229
7949,7949,0.241044376,428697.0847,428528.765,4892070.262,4892204.657,428612.7958,4892135.763,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,241.0443153
7950,7950,0.758841218,439811.7603,439298.8321,4892415.176,4892386.997,439561.7684,4892258.872,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,758.8412869
7951,7952,0.097569099,438528.5949,438485.0881,4892697.043,4892769.833,438497.4654,4892733.762,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,97.5691321
7952,7951,0.999882297,439298.8321,438528.5949,4892386.997,4892697.043,438909.5386,4892525.348,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8823327
7953,7953,0.902312134,439811.7603,439793.1076,4892415.176,4893125.171,439832.0048,4892756.376,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,902.3120289
7954,7954,0.360719483,439793.1076,439792.3408,4893125.171,4893437.618,439794.9909,4893278.423,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,360.7194481
7955,7955,0.639173517,428528.765,427925.326,4892204.657,4892288.298,428233.4699,4892191.834,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,639.1735061
7956,7958,0.782703494,426631.6173,426038.7072,4893642.257,4894043.225,426364.5172,4893912.215,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,782.7035582
7957,7957,0.999902222,427175.9953,426631.6173,4892874.975,4893642.257,426967.4598,4893291.153,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.9022421
7958,7956,0.999901023,427925.326,427175.9953,4892288.298,4892874.975,427518.6386,4892542.668,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.9010892
7959,7959,0.21719893,428528.765,428398.9015,4892204.657,4892371.59,428455.0511,4892281.227,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,217.1988914
7960,7961,0.316524934,427962.3836,427835.5297,4893206.618,4893474.177,427925.3375,4893369.803,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,316.524861
7961,7960,0.999900013,428398.9015,427962.3836,4892371.59,4893206.618,428117.1247,4892749.299,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.9000134
7962,7962,0.415240892,459404.561,459622.7897,4893172.158,4893385.16,459513.6617,4893382.159,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,415.2408852
7963,7963,0.268104847,459404.561,459188.5933,4893172.158,4893211.429,459287.2798,4893165.479,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,268.1048695
7964,7964,0.999459532,459188.5933,458408.561,4893211.429,4893421.159,458777.561,4893427.158,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.4595161
7965,7965,0.000397909,438485.0881,438484.8034,4892769.833,4892770.111,438484.9457,4892769.972,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,0.397847332
7966,7969,0.428642665,436181.9224,435808.3211,4893654.385,4893775.411,435984.6859,4893695.263,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,428.6426955
7967,7968,0.999886003,437039.6074,436181.9224,4893486.477,4893654.385,436625.7581,4893628.177,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8859814
7968,7967,0.999884664,437867.2561,437039.6074,4893211.031,4893486.477,437467.2904,4893372.261,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8847796
7969,7966,0.999883528,438484.8034,437867.2561,4892770.111,4893211.031,438162.2093,4892915.34,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8834585
7970,7970,0.000302401,438485.0881,438485.0609,4892769.833,4892770.134,438485.0745,4892769.983,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,0.302326065
7971,7973,0.069560214,438667.7703,438662.7811,4894021.248,4894087.402,438666.685,4894054.331,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,69.56019788
7972,7972,0.999882763,438618.4598,438667.7703,4893268.779,4894021.248,438733.0463,4893614.828,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,999.8826886
7973,7971,0.570939736,438485.0609,438618.4598,4892770.134,4893268.779,438529.1869,4893037.393,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,570.9397611
7974,7974,0.930332274,431982.2132,432253.1677,4892576.569,4891954.557,432010.8624,4892199.077,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,930.3320864
7975,7975,0.401138786,432253.1677,432616.058,4891954.557,4891948.548,432442.3842,4892016.214,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,401.1387875
7976,7976,0.598754079,431982.2132,432176.1332,4892576.569,4893051.223,432089.8842,4892806.803,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,598.7541379
7977,7979,0.372229142,432461.4811,432592.4661,4894725.117,4895026.598,432538.2393,4894878.277,Siuslaw,477.2,42,Mid-Coast,496191.1182,200802.2246,Functionally Independent,1203833.65,372.2291561
