"","yr","UTM_E_km","UTM_N_km","est"
"124278",2021,418.6,4982.1,2.186004
"124279",2021,419.6,4982.1,2.182741
"124280",2021,420.6,4982.1,2.174995
"124281",2021,421.6,4982.1,2.167249
"124282",2021,422.6,4982.1,1.52351
"124283",2021,423.6,4982.1,1.489101
"124284",2021,424.6,4982.1,1.452943
"124285",2021,425.6,4982.1,1.416786
"124286",2021,426.6,4982.1,1.827565
"124287",2021,427.6,4982.1,2.137356
"124288",2021,428.6,4982.1,2.094803
"124289",2021,429.6,4982.1,2.206999
"124290",2021,430.6,4982.1,2.125682
"124291",2021,431.6,4982.1,1.662634
"124292",2021,432.6,4982.1,1.915165
"124293",2021,433.6,4982.1,2.013647
"124294",2021,434.6,4982.1,2.364952
"124295",2021,435.6,4982.1,2.463435
"124296",2021,436.6,4982.1,2.561917
"124297",2021,437.6,4982.1,1.85247
"124298",2021,438.6,4982.1,1.950952
"124299",2021,439.6,4982.1,2.049435
"124300",2021,440.6,4982.1,3.039305
"124301",2021,441.6,4982.1,3.137788
"124302",2021,442.6,4982.1,3.23627
"124303",2021,443.6,4982.1,3.334753
"124304",2021,444.6,4982.1,3.433235
"124305",2021,445.6,4982.1,3.531718
"124306",2021,446.6,4982.1,3.6302
"124307",2021,447.6,4982.1,3.728683
"124308",2021,448.6,4982.1,3.826507
"124309",2021,449.6,4982.1,3.896352
"124310",2021,450.6,4982.1,3.966197
"124311",2021,451.6,4982.1,3.994377
"124312",2021,452.6,4982.1,3.972717
"124313",2021,453.6,4982.1,3.951058
"124314",2021,454.6,4982.1,3.929398
"124315",2021,455.6,4982.1,3.907738
"124316",2021,456.6,4982.1,3.882135
"124317",2021,457.6,4982.1,3.851413
"124318",2021,458.6,4982.1,3.82069
"124319",2021,459.6,4982.1,3.789967
"124320",2021,460.6,4982.1,3.759245
"124321",2021,461.6,4982.1,3.728522
"124322",2021,462.6,4982.1,3.697799
"124323",2021,463.6,4982.1,3.667077
"124324",2021,464.6,4982.1,3.636354
"124325",2021,465.6,4982.1,3.605631
"124326",2021,466.6,4982.1,3.574909
"124327",2021,467.6,4982.1,3.544186
"124328",2021,468.6,4982.1,3.513463
"124329",2021,469.6,4982.1,3.482741
"124330",2021,470.6,4982.1,3.452018
"124331",2021,471.6,4982.1,3.429011
"124332",2021,472.6,4982.1,3.415908
"124333",2021,473.6,4982.1,3.402806
"124334",2021,474.6,4982.1,3.389703
"124335",2021,475.6,4982.1,3.376601
"124336",2021,476.6,4982.1,3.363499
"124337",2021,477.6,4982.1,3.350396
"124338",2021,478.6,4982.1,3.098068
"124339",2021,479.6,4982.1,3.084965
"124340",2021,480.6,4982.1,3.071863
"124341",2021,481.6,4982.1,3.05876
"124342",2021,482.6,4982.1,3.045658
"124343",2021,483.6,4982.1,3.032556
"124344",2021,484.6,4982.1,3.019453
"124345",2021,485.6,4982.1,3.006351
"124346",2021,486.6,4982.1,2.993248
"124347",2021,487.6,4982.1,2.980146
"124348",2021,488.6,4982.1,2.796427
"124349",2021,489.6,4982.1,2.783324
"124350",2021,490.6,4982.1,2.770222
"124351",2021,491.6,4982.1,2.758474
"124352",2021,492.6,4982.1,2.748357
"124353",2021,493.6,4982.1,2.73824
"124354",2021,494.6,4982.1,2.728122
"124355",2021,495.6,4982.1,2.718005
"124356",2021,496.6,4982.1,2.707888
"124357",2021,497.6,4982.1,2.69777
"124358",2021,498.6,4982.1,2.687653
"124359",2021,499.6,4982.1,2.677535
"124360",2021,500.6,4982.1,2.667418
"124361",2021,501.6,4982.1,2.657301
"124362",2021,502.6,4982.1,2.647183
"124363",2021,503.6,4982.1,2.637066
"124364",2021,504.6,4982.1,2.626949
"124365",2021,505.6,4982.1,2.616831
"124366",2021,506.6,4982.1,2.606714
"124367",2021,507.6,4982.1,2.596596
"124368",2021,508.6,4982.1,2.586479
"124369",2021,509.6,4982.1,2.576362
"124370",2021,510.6,4982.1,2.566244
"124371",2021,511.6,4982.1,2.556127
"124372",2021,512.6,4982.1,2.54601
"124373",2021,513.6,4982.1,2.535892
"124374",2021,514.6,4982.1,2.525775
"124375",2021,515.6,4982.1,2.515657
"124376",2021,516.6,4982.1,2.50554
"124377",2021,517.6,4982.1,2.504387
"124378",2021,518.6,4982.1,2.503319
"124379",2021,519.6,4982.1,2.502251
"124380",2021,520.6,4982.1,2.501183
"124381",2021,521.6,4982.1,2.500115
"124382",2021,522.6,4982.1,2.499047
"124383",2021,523.6,4982.1,2.49798
"124384",2021,524.6,4982.1,2.496912
"124385",2021,525.6,4982.1,2.495844
"124386",2021,526.6,4982.1,2.494776
"124387",2021,527.6,4982.1,2.493708
"124388",2021,528.6,4982.1,2.49264
"124389",2021,529.6,4982.1,2.491573
"124390",2021,530.6,4982.1,2.490505
"124391",2021,531.6,4982.1,2.489437
"124392",2021,532.6,4982.1,2.488369
"124393",2021,533.6,4982.1,2.487301
"124394",2021,534.6,4982.1,2.486233
"124395",2021,535.6,4982.1,2.485166
"124396",2021,536.6,4982.1,2.484098
"124397",2021,537.6,4982.1,2.48303
"124398",2021,538.6,4982.1,2.481962
"124399",2021,539.6,4982.1,2.480894
"124400",2021,540.6,4982.1,2.479826
"124401",2021,541.6,4982.1,2.478758
"124402",2021,542.6,4982.1,2.477691
"124403",2021,543.6,4982.1,2.476623
"124404",2021,373.6,4983.1,2.334765
"124405",2021,374.6,4983.1,2.334891
"124406",2021,375.6,4983.1,2.335018
"124407",2021,376.6,4983.1,2.335145
"124408",2021,377.6,4983.1,2.335271
"124409",2021,378.6,4983.1,2.335398
"124410",2021,379.6,4983.1,2.335525
"124411",2021,380.6,4983.1,2.335651
"124412",2021,381.6,4983.1,2.335778
"124413",2021,382.6,4983.1,2.335905
"124414",2021,383.6,4983.1,2.336031
"124415",2021,384.6,4983.1,2.336158
"124416",2021,385.6,4983.1,2.336285
"124417",2021,386.6,4983.1,2.336411
"124418",2021,387.6,4983.1,2.336538
"124419",2021,388.6,4983.1,2.336665
"124420",2021,389.6,4983.1,2.336791
"124421",2021,390.6,4983.1,2.336918
"124422",2021,391.6,4983.1,2.337044
"124423",2021,392.6,4983.1,2.337171
"124424",2021,393.6,4983.1,2.337298
"124425",2021,394.6,4983.1,2.337424
"124426",2021,395.6,4983.1,2.337551
"124427",2021,396.6,4983.1,2.337678
"124428",2021,397.6,4983.1,2.312738
"124429",2021,398.6,4983.1,2.284651
"124430",2021,399.6,4983.1,2.256564
"124431",2021,400.6,4983.1,2.228477
"124432",2021,401.6,4983.1,2.20039
"124433",2021,402.6,4983.1,2.172303
"124434",2021,403.6,4983.1,2.144216
"124435",2021,404.6,4983.1,2.116129
"124436",2021,405.6,4983.1,2.088042
"124437",2021,406.6,4983.1,2.059955
"124438",2021,407.6,4983.1,2.031868
"124439",2021,408.6,4983.1,2.003781
"124440",2021,409.6,4983.1,1.975694
"124441",2021,410.6,4983.1,1.947607
"124442",2021,411.6,4983.1,1.91952
"124443",2021,412.6,4983.1,1.891433
"124444",2021,413.6,4983.1,2.241995
"124445",2021,414.6,4983.1,2.213908
"124446",2021,415.6,4983.1,2.185821
"124447",2021,416.6,4983.1,2.157734
"124448",2021,417.6,4983.1,2.156455
"124449",2021,418.6,4983.1,2.155473
"124450",2021,419.6,4983.1,2.154492
"124451",2021,420.6,4983.1,2.147502
"124452",2021,421.6,4983.1,1.503763
"124453",2021,422.6,4983.1,1.494321
"124454",2021,423.6,4983.1,1.458164
"124455",2021,424.6,4983.1,1.422007
"124456",2021,425.6,4983.1,1.38585
"124457",2021,426.6,4983.1,2.025218
"124458",2021,427.6,4983.1,2.10642
"124459",2021,428.6,4983.1,2.091136
"124460",2021,429.6,4983.1,2.112112
"124461",2021,430.6,4983.1,2.059148
"124462",2021,431.6,4983.1,2.137343
"124463",2021,432.6,4983.1,2.235826
"124464",2021,433.6,4983.1,2.283217
"124465",2021,434.6,4983.1,2.3817
"124466",2021,435.6,4983.1,2.480182
"124467",2021,436.6,4983.1,1.770735
"124468",2021,437.6,4983.1,1.869217
"124469",2021,438.6,4983.1,1.9677
"124470",2021,439.6,4983.1,2.066182
"124471",2021,440.6,4983.1,3.056053
"124472",2021,441.6,4983.1,3.154535
"124473",2021,442.6,4983.1,3.253018
"124474",2021,443.6,4983.1,3.3515
"124475",2021,444.6,4983.1,3.449983
"124476",2021,445.6,4983.1,3.548465
"124477",2021,446.6,4983.1,3.646948
"124478",2021,447.6,4983.1,3.744656
"124479",2021,448.6,4983.1,3.814501
"124480",2021,449.6,4983.1,3.884345
"124481",2021,450.6,4983.1,3.95419
"124482",2021,451.6,4983.1,3.977796
"124483",2021,452.6,4983.1,3.956136
"124484",2021,453.6,4983.1,3.934476
"124485",2021,454.6,4983.1,3.912816
"124486",2021,455.6,4983.1,3.891156
"124487",2021,456.6,4983.1,3.869497
"124488",2021,457.6,4983.1,3.847837
"124489",2021,458.6,4983.1,3.820561
"124490",2021,459.6,4983.1,3.789838
"124491",2021,460.6,4983.1,3.759115
"124492",2021,461.6,4983.1,3.728393
"124493",2021,462.6,4983.1,3.69767
"124494",2021,463.6,4983.1,3.666947
"124495",2021,464.6,4983.1,3.636225
"124496",2021,465.6,4983.1,3.605502
"124497",2021,466.6,4983.1,3.574779
"124498",2021,467.6,4983.1,3.544057
"124499",2021,468.6,4983.1,3.513334
"124500",2021,469.6,4983.1,3.482611
"124501",2021,470.6,4983.1,3.451889
"124502",2021,471.6,4983.1,3.426089
"124503",2021,472.6,4983.1,3.412987
"124504",2021,473.6,4983.1,3.399884
"124505",2021,474.6,4983.1,3.386782
"124506",2021,475.6,4983.1,3.373679
"124507",2021,476.6,4983.1,3.121351
"124508",2021,477.6,4983.1,3.108248
"124509",2021,478.6,4983.1,3.095146
"124510",2021,479.6,4983.1,3.082044
"124511",2021,480.6,4983.1,3.068941
"124512",2021,481.6,4983.1,3.055839
"124513",2021,482.6,4983.1,3.042736
"124514",2021,483.6,4983.1,3.029634
"124515",2021,484.6,4983.1,3.016531
"124516",2021,485.6,4983.1,3.003429
"124517",2021,486.6,4983.1,2.990327
"124518",2021,487.6,4983.1,2.977224
"124519",2021,488.6,4983.1,2.793505
"124520",2021,489.6,4983.1,2.781905
"124521",2021,490.6,4983.1,2.771787
"124522",2021,491.6,4983.1,2.76167
"124523",2021,492.6,4983.1,2.751553
"124524",2021,493.6,4983.1,2.741435
"124525",2021,494.6,4983.1,2.731318
"124526",2021,495.6,4983.1,2.721201
"124527",2021,496.6,4983.1,2.711083
"124528",2021,497.6,4983.1,2.700966
"124529",2021,498.6,4983.1,2.690849
"124530",2021,499.6,4983.1,2.680731
"124531",2021,500.6,4983.1,2.670614
"124532",2021,501.6,4983.1,2.660496
"124533",2021,502.6,4983.1,2.650379
"124534",2021,503.6,4983.1,2.640262
"124535",2021,504.6,4983.1,2.630144
"124536",2021,505.6,4983.1,2.620027
"124537",2021,506.6,4983.1,2.60991
"124538",2021,507.6,4983.1,2.599792
"124539",2021,508.6,4983.1,2.589675
"124540",2021,509.6,4983.1,2.579557
"124541",2021,510.6,4983.1,2.56944
"124542",2021,511.6,4983.1,2.559323
"124543",2021,512.6,4983.1,2.549205
"124544",2021,513.6,4983.1,2.539088
"124545",2021,514.6,4983.1,2.528971
"124546",2021,515.6,4983.1,2.518853
"124547",2021,516.6,4983.1,2.508736
"124548",2021,517.6,4983.1,2.50361
"124549",2021,518.6,4983.1,2.502543
"124550",2021,519.6,4983.1,2.501475
"124551",2021,520.6,4983.1,2.500407
"124552",2021,521.6,4983.1,2.499339
"124553",2021,522.6,4983.1,2.498271
"124554",2021,523.6,4983.1,2.497203
"124555",2021,524.6,4983.1,2.496136
"124556",2021,525.6,4983.1,2.495068
"124557",2021,526.6,4983.1,2.494
"124558",2021,527.6,4983.1,2.492932
"124559",2021,528.6,4983.1,2.491864
"124560",2021,529.6,4983.1,2.490796
"124561",2021,530.6,4983.1,2.489729
"124562",2021,531.6,4983.1,2.488661
"124563",2021,532.6,4983.1,2.487593
"124564",2021,533.6,4983.1,2.486525
"124565",2021,534.6,4983.1,2.485457
"124566",2021,535.6,4983.1,2.484389
"124567",2021,536.6,4983.1,2.483322
"124568",2021,537.6,4983.1,2.482254
"124569",2021,538.6,4983.1,2.481186
"124570",2021,539.6,4983.1,2.480118
"124571",2021,540.6,4983.1,2.47905
"124572",2021,541.6,4983.1,2.477982
"124573",2021,542.6,4983.1,2.476915
"124574",2021,543.6,4983.1,2.475847
"124575",2021,373.6,4984.1,2.333253
"124576",2021,374.6,4984.1,2.33338
"124577",2021,375.6,4984.1,2.333506
"124578",2021,376.6,4984.1,2.333633
"124579",2021,377.6,4984.1,2.33376
"124580",2021,378.6,4984.1,2.333886
"124581",2021,379.6,4984.1,2.334013
"124582",2021,380.6,4984.1,2.33414
"124583",2021,381.6,4984.1,2.334266
"124584",2021,382.6,4984.1,2.334393
"124585",2021,383.6,4984.1,2.33452
"124586",2021,384.6,4984.1,2.334646
"124587",2021,385.6,4984.1,2.334773
"124588",2021,386.6,4984.1,2.334899
"124589",2021,387.6,4984.1,2.335026
"124590",2021,388.6,4984.1,2.335153
"124591",2021,389.6,4984.1,2.335279
"124592",2021,390.6,4984.1,2.335406
"124593",2021,391.6,4984.1,2.335533
"124594",2021,392.6,4984.1,2.335659
"124595",2021,393.6,4984.1,2.335786
"124596",2021,394.6,4984.1,2.335913
"124597",2021,395.6,4984.1,2.336039
"124598",2021,396.6,4984.1,2.336166
"124599",2021,397.6,4984.1,2.311324
"124600",2021,398.6,4984.1,2.283237
"124601",2021,399.6,4984.1,2.25515
"124602",2021,400.6,4984.1,2.227063
"124603",2021,401.6,4984.1,2.198976
"124604",2021,402.6,4984.1,2.17089
"124605",2021,403.6,4984.1,2.142803
"124606",2021,404.6,4984.1,2.114716
"124607",2021,405.6,4984.1,2.086629
"124608",2021,406.6,4984.1,2.058542
"124609",2021,407.6,4984.1,2.030455
"124610",2021,408.6,4984.1,2.002368
"124611",2021,409.6,4984.1,1.974281
"124612",2021,410.6,4984.1,1.946194
"124613",2021,411.6,4984.1,1.918107
"124614",2021,412.6,4984.1,1.89002
"124615",2021,413.6,4984.1,1.861933
"124616",2021,414.6,4984.1,1.833846
"124617",2021,415.6,4984.1,1.805759
"124618",2021,416.6,4984.1,1.777672
"124619",2021,417.6,4984.1,1.749586
"124620",2021,418.6,4984.1,1.746295
"124621",2021,419.6,4984.1,1.745314
"124622",2021,420.6,4984.1,2.585759
"124623",2021,421.6,4984.1,2.578013
"124624",2021,422.6,4984.1,2.565126
"124625",2021,423.6,4984.1,2.528969
"124626",2021,424.6,4984.1,2.066595
"124627",2021,425.6,4984.1,2.030438
"124628",2021,426.6,4984.1,1.994281
"124629",2021,427.6,4984.1,2.056232
"124630",2021,428.6,4984.1,2.083604
"124631",2021,429.6,4984.1,2.111677
"124632",2021,430.6,4984.1,2.118242
"124633",2021,431.6,4984.1,2.161605
"124634",2021,432.6,4984.1,2.252573
"124635",2021,433.6,4984.1,2.299964
"124636",2021,434.6,4984.1,2.398447
"124637",2021,435.6,4984.1,1.67097
"124638",2021,436.6,4984.1,1.787482
"124639",2021,437.6,4984.1,1.885964
"124640",2021,438.6,4984.1,1.984447
"124641",2021,439.6,4984.1,2.082929
"124642",2021,440.6,4984.1,3.0728
"124643",2021,441.6,4984.1,3.171283
"124644",2021,442.6,4984.1,3.269765
"124645",2021,443.6,4984.1,3.368248
"124646",2021,444.6,4984.1,3.46673
"124647",2021,445.6,4984.1,3.565213
"124648",2021,446.6,4984.1,3.662805
"124649",2021,447.6,4984.1,3.732649
"124650",2021,448.6,4984.1,3.802494
"124651",2021,449.6,4984.1,3.872339
"124652",2021,450.6,4984.1,3.942183
"124653",2021,451.6,4984.1,3.961214
"124654",2021,452.6,4984.1,3.939554
"124655",2021,453.6,4984.1,3.917894
"124656",2021,454.6,4984.1,3.896235
"124657",2021,455.6,4984.1,3.874575
"124658",2021,456.6,4984.1,3.852915
"124659",2021,457.6,4984.1,3.831255
"124660",2021,458.6,4984.1,3.809595
"124661",2021,459.6,4984.1,3.787936
"124662",2021,460.6,4984.1,3.758986
"124663",2021,461.6,4984.1,3.728263
"124664",2021,462.6,4984.1,3.697541
"124665",2021,463.6,4984.1,3.666818
"124666",2021,464.6,4984.1,3.636095
"124667",2021,465.6,4984.1,3.605373
"124668",2021,466.6,4984.1,3.57465
"124669",2021,467.6,4984.1,3.543927
"124670",2021,468.6,4984.1,3.513205
"124671",2021,469.6,4984.1,3.482482
"124672",2021,470.6,4984.1,3.451759
"124673",2021,471.6,4984.1,3.423167
"124674",2021,472.6,4984.1,3.410065
"124675",2021,473.6,4984.1,3.396963
"124676",2021,474.6,4984.1,3.38386
"124677",2021,475.6,4984.1,3.131532
"124678",2021,476.6,4984.1,3.118429
"124679",2021,477.6,4984.1,3.105327
"124680",2021,478.6,4984.1,3.092224
"124681",2021,479.6,4984.1,3.079122
"124682",2021,480.6,4984.1,3.066019
"124683",2021,481.6,4984.1,3.052917
"124684",2021,482.6,4984.1,3.039815
"124685",2021,483.6,4984.1,3.026712
"124686",2021,484.6,4984.1,3.01361
"124687",2021,485.6,4984.1,3.000507
"124688",2021,486.6,4984.1,2.987405
"124689",2021,487.6,4984.1,2.805335
"124690",2021,488.6,4984.1,2.795218
"124691",2021,489.6,4984.1,2.785101
"124692",2021,490.6,4984.1,2.774983
"124693",2021,491.6,4984.1,2.764866
"124694",2021,492.6,4984.1,2.754748
"124695",2021,493.6,4984.1,2.744631
"124696",2021,494.6,4984.1,2.734514
"124697",2021,495.6,4984.1,2.724396
"124698",2021,496.6,4984.1,2.714279
"124699",2021,497.6,4984.1,2.704162
"124700",2021,498.6,4984.1,2.694044
"124701",2021,499.6,4984.1,2.683927
"124702",2021,500.6,4984.1,2.673809
"124703",2021,501.6,4984.1,2.663692
"124704",2021,502.6,4984.1,2.653575
"124705",2021,503.6,4984.1,2.643457
"124706",2021,504.6,4984.1,2.63334
"124707",2021,505.6,4984.1,2.623223
"124708",2021,506.6,4984.1,2.613105
"124709",2021,507.6,4984.1,2.602988
"124710",2021,508.6,4984.1,2.59287
"124711",2021,509.6,4984.1,2.582753
"124712",2021,510.6,4984.1,2.572636
"124713",2021,511.6,4984.1,2.562518
"124714",2021,512.6,4984.1,2.552401
"124715",2021,513.6,4984.1,2.542284
"124716",2021,514.6,4984.1,2.532166
"124717",2021,515.6,4984.1,2.522049
"124718",2021,516.6,4984.1,2.511932
"124719",2021,517.6,4984.1,2.502834
"124720",2021,518.6,4984.1,2.501767
"124721",2021,519.6,4984.1,2.500699
"124722",2021,520.6,4984.1,2.499631
"124723",2021,521.6,4984.1,2.498563
"124724",2021,522.6,4984.1,2.497495
"124725",2021,523.6,4984.1,2.496427
"124726",2021,524.6,4984.1,2.49536
"124727",2021,525.6,4984.1,2.494292
"124728",2021,526.6,4984.1,2.493224
"124729",2021,527.6,4984.1,2.492156
"124730",2021,528.6,4984.1,2.491088
"124731",2021,529.6,4984.1,2.49002
"124732",2021,530.6,4984.1,2.488952
"124733",2021,531.6,4984.1,2.487885
"124734",2021,532.6,4984.1,2.486817
"124735",2021,533.6,4984.1,2.485749
"124736",2021,534.6,4984.1,2.484681
"124737",2021,535.6,4984.1,2.483613
"124738",2021,536.6,4984.1,2.482545
"124739",2021,537.6,4984.1,2.481478
"124740",2021,538.6,4984.1,2.48041
"124741",2021,539.6,4984.1,2.479342
"124742",2021,540.6,4984.1,2.478274
"124743",2021,541.6,4984.1,2.477206
"124744",2021,542.6,4984.1,2.476138
"124745",2021,543.6,4984.1,2.475071
"124746",2021,373.6,4985.1,2.331741
"124747",2021,374.6,4985.1,2.331868
"124748",2021,375.6,4985.1,2.331995
"124749",2021,376.6,4985.1,2.332121
"124750",2021,377.6,4985.1,2.332248
"124751",2021,378.6,4985.1,2.332374
"124752",2021,379.6,4985.1,2.332501
"124753",2021,380.6,4985.1,2.332628
"124754",2021,381.6,4985.1,2.332754
"124755",2021,382.6,4985.1,2.332881
"124756",2021,383.6,4985.1,2.333008
"124757",2021,384.6,4985.1,2.333134
"124758",2021,385.6,4985.1,2.333261
"124759",2021,386.6,4985.1,2.333388
"124760",2021,387.6,4985.1,2.333514
"124761",2021,388.6,4985.1,2.333641
"124762",2021,389.6,4985.1,2.333768
"124763",2021,390.6,4985.1,2.333894
"124764",2021,391.6,4985.1,2.334021
"124765",2021,392.6,4985.1,2.334148
"124766",2021,393.6,4985.1,2.334274
"124767",2021,394.6,4985.1,2.334401
"124768",2021,395.6,4985.1,2.334528
"124769",2021,396.6,4985.1,2.334654
"124770",2021,397.6,4985.1,2.309911
"124771",2021,398.6,4985.1,2.281824
"124772",2021,399.6,4985.1,2.253737
"124773",2021,400.6,4985.1,2.22565
"124774",2021,401.6,4985.1,2.197563
"124775",2021,402.6,4985.1,2.169476
"124776",2021,403.6,4985.1,2.141389
"124777",2021,404.6,4985.1,2.113302
"124778",2021,405.6,4985.1,2.085215
"124779",2021,406.6,4985.1,2.057129
"124780",2021,407.6,4985.1,2.029042
"124781",2021,408.6,4985.1,2.000955
"124782",2021,409.6,4985.1,1.972868
"124783",2021,410.6,4985.1,1.944781
"124784",2021,411.6,4985.1,1.916694
"124785",2021,412.6,4985.1,1.888607
"124786",2021,413.6,4985.1,1.86052
"124787",2021,414.6,4985.1,1.832433
"124788",2021,415.6,4985.1,1.804346
"124789",2021,416.6,4985.1,1.776259
"124790",2021,417.6,4985.1,1.748172
"124791",2021,418.6,4985.1,1.720085
"124792",2021,419.6,4985.1,1.714784
"124793",2021,420.6,4985.1,1.713803
"124794",2021,421.6,4985.1,2.55052
"124795",2021,422.6,4985.1,2.53419
"124796",2021,423.6,4985.1,2.498032
"124797",2021,424.6,4985.1,2.461875
"124798",2021,425.6,4985.1,1.999502
"124799",2021,426.6,4985.1,1.989463
"124800",2021,427.6,4985.1,2.016835
"124801",2021,428.6,4985.1,2.134476
"124802",2021,429.6,4985.1,2.141041
"124803",2021,430.6,4985.1,2.168413
"124804",2021,431.6,4985.1,2.089975
"124805",2021,432.6,4985.1,2.147519
"124806",2021,433.6,4985.1,1.997265
"124807",2021,434.6,4985.1,1.589235
"124808",2021,435.6,4985.1,1.687718
"124809",2021,436.6,4985.1,1.804229
"124810",2021,437.6,4985.1,1.902712
"124811",2021,438.6,4985.1,2.001194
"124812",2021,439.6,4985.1,2.497356
"124813",2021,440.6,4985.1,3.089547
"124814",2021,441.6,4985.1,3.18803
"124815",2021,442.6,4985.1,3.286512
"124816",2021,443.6,4985.1,3.384995
"124817",2021,444.6,4985.1,3.483477
"124818",2021,445.6,4985.1,3.580953
"124819",2021,446.6,4985.1,3.650798
"124820",2021,447.6,4985.1,3.720643
"124821",2021,448.6,4985.1,3.790487
"124822",2021,449.6,4985.1,3.860332
"124823",2021,450.6,4985.1,3.930177
"124824",2021,451.6,4985.1,3.944632
"124825",2021,452.6,4985.1,3.922972
"124826",2021,453.6,4985.1,3.901313
"124827",2021,454.6,4985.1,3.879653
"124828",2021,455.6,4985.1,3.857993
"124829",2021,456.6,4985.1,3.836333
"124830",2021,457.6,4985.1,3.814673
"124831",2021,458.6,4985.1,3.793014
"124832",2021,459.6,4985.1,3.771354
"124833",2021,460.6,4985.1,3.749694
"124834",2021,461.6,4985.1,3.728034
"124835",2021,462.6,4985.1,3.697411
"124836",2021,463.6,4985.1,3.666689
"124837",2021,464.6,4985.1,3.635966
"124838",2021,465.6,4985.1,3.605243
"124839",2021,466.6,4985.1,3.574521
"124840",2021,467.6,4985.1,3.543798
"124841",2021,468.6,4985.1,3.513075
"124842",2021,469.6,4985.1,3.482353
"124843",2021,470.6,4985.1,3.45163
"124844",2021,471.6,4985.1,3.420907
"124845",2021,472.6,4985.1,3.407143
"124846",2021,473.6,4985.1,3.154815
"124847",2021,474.6,4985.1,3.141712
"124848",2021,475.6,4985.1,3.12861
"124849",2021,476.6,4985.1,3.115507
"124850",2021,477.6,4985.1,3.102405
"124851",2021,478.6,4985.1,3.089303
"124852",2021,479.6,4985.1,3.0762
"124853",2021,480.6,4985.1,3.063098
"124854",2021,481.6,4985.1,3.049995
"124855",2021,482.6,4985.1,3.036893
"124856",2021,483.6,4985.1,3.023791
"124857",2021,484.6,4985.1,3.010688
"124858",2021,485.6,4985.1,2.999383
"124859",2021,486.6,4985.1,2.818648
"124860",2021,487.6,4985.1,2.808531
"124861",2021,488.6,4985.1,2.798414
"124862",2021,489.6,4985.1,2.788296
"124863",2021,490.6,4985.1,2.778179
"124864",2021,491.6,4985.1,2.768062
"124865",2021,492.6,4985.1,2.757944
"124866",2021,493.6,4985.1,2.747827
"124867",2021,494.6,4985.1,2.737709
"124868",2021,495.6,4985.1,2.727592
"124869",2021,496.6,4985.1,2.717475
"124870",2021,497.6,4985.1,2.707357
"124871",2021,498.6,4985.1,2.69724
"124872",2021,499.6,4985.1,2.687123
"124873",2021,500.6,4985.1,2.677005
"124874",2021,501.6,4985.1,2.666888
"124875",2021,502.6,4985.1,2.65677
"124876",2021,503.6,4985.1,2.646653
"124877",2021,504.6,4985.1,2.636536
"124878",2021,505.6,4985.1,2.626418
"124879",2021,506.6,4985.1,2.616301
"124880",2021,507.6,4985.1,2.606184
"124881",2021,508.6,4985.1,2.596066
"124882",2021,509.6,4985.1,2.585949
"124883",2021,510.6,4985.1,2.575831
"124884",2021,511.6,4985.1,2.565714
"124885",2021,512.6,4985.1,2.555597
"124886",2021,513.6,4985.1,2.545479
"124887",2021,514.6,4985.1,2.535362
"124888",2021,515.6,4985.1,2.525245
"124889",2021,516.6,4985.1,2.515127
"124890",2021,517.6,4985.1,2.50501
"124891",2021,518.6,4985.1,2.50099
"124892",2021,519.6,4985.1,2.499923
"124893",2021,520.6,4985.1,2.498855
"124894",2021,521.6,4985.1,2.497787
"124895",2021,522.6,4985.1,2.496719
"124896",2021,523.6,4985.1,2.495651
"124897",2021,524.6,4985.1,2.494583
"124898",2021,525.6,4985.1,2.493516
"124899",2021,526.6,4985.1,2.492448
"124900",2021,527.6,4985.1,2.49138
"124901",2021,528.6,4985.1,2.490312
"124902",2021,529.6,4985.1,2.489244
"124903",2021,530.6,4985.1,2.488176
"124904",2021,531.6,4985.1,2.487109
"124905",2021,532.6,4985.1,2.486041
"124906",2021,533.6,4985.1,2.484973
"124907",2021,534.6,4985.1,2.483905
"124908",2021,535.6,4985.1,2.482837
"124909",2021,536.6,4985.1,2.481769
"124910",2021,537.6,4985.1,2.480702
"124911",2021,538.6,4985.1,2.479634
"124912",2021,539.6,4985.1,2.478566
"124913",2021,540.6,4985.1,2.477498
"124914",2021,541.6,4985.1,2.47643
"124915",2021,542.6,4985.1,2.475362
"124916",2021,543.6,4985.1,2.474295
"124917",2021,373.6,4986.1,2.330229
"124918",2021,374.6,4986.1,2.330356
"124919",2021,375.6,4986.1,2.330483
"124920",2021,376.6,4986.1,2.330609
"124921",2021,377.6,4986.1,2.330736
"124922",2021,378.6,4986.1,2.330863
"124923",2021,379.6,4986.1,2.330989
"124924",2021,380.6,4986.1,2.331116
"124925",2021,381.6,4986.1,2.331243
"124926",2021,382.6,4986.1,2.331369
"124927",2021,383.6,4986.1,2.331496
"124928",2021,384.6,4986.1,2.331623
"124929",2021,385.6,4986.1,2.331749
"124930",2021,386.6,4986.1,2.331876
"124931",2021,387.6,4986.1,2.332003
"124932",2021,388.6,4986.1,2.332129
"124933",2021,389.6,4986.1,2.332256
"124934",2021,390.6,4986.1,2.332382
"124935",2021,391.6,4986.1,2.332509
"124936",2021,392.6,4986.1,2.332636
"124937",2021,393.6,4986.1,2.332762
"124938",2021,394.6,4986.1,2.332889
"124939",2021,395.6,4986.1,2.333016
"124940",2021,396.6,4986.1,2.333142
"124941",2021,397.6,4986.1,2.308498
"124942",2021,398.6,4986.1,2.280411
